traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
10965,2024-10-11 17:03:52,,Camden,2200,99,7,,Wet,970
14742,2024-11-13 07:18:01,London,Kensington,4460,48,6,,,9795
17008,2024-03-04 04:05:34,,Kensington,2563,11,8,Medium,Dry,4290
9080,2024-07-13 15:30:10,London,Southwark,2787,67,6,,Wet,5437
10930,2024-12-17 19:27:17,,Islington,4067,42,1,,,9359
13784,2024-06-16 18:45:12,London,Southwark,3893,71,1,Low,Wet,4049
15948,2024-09-19 14:46:20,,Islington,4951,80,4,,Damaged,5712
16199,2024-04-06 05:32:52,London,Islington,4293,76,4,,Snowy,1216
15325,2024-09-16 04:31:26,,Islington,4512,49,9,Low,,8196
19152,2024-11-07 18:23:20,,Islington,2973,48,9,High,Damaged,8995
13910,2024-10-03 03:27:59,,Chelsea,2004,92,1,Medium,,3807
19796,2024-09-09 12:38:22,London,Camden,4327,29,1,High,Wet,7815
16134,2024-03-23 12:39:40,London,Chelsea,2149,15,7,Medium,Snowy,3358
12135,2024-06-23 04:00:52,,,4741,86,7,High,,8216
19781,2024-05-20 08:26:37,,Camden,649,61,3,High,Dry,5151
16685,2024-05-21 05:04:52,London,Chelsea,2984,51,9,Medium,Snowy,6626
9916,2024-07-06 17:08:07,,Camden,350,33,3,Low,Damaged,9806
16334,2024-06-27 10:19:16,London,,4188,88,8,High,Dry,295
12102,2024-03-19 03:41:23,London,Islington,4551,11,5,Low,,9871
19761,2024-01-28 04:32:28,London,Kensington,1778,13,5,High,Dry,1114
9744,2024-09-07 07:57:11,London,Islington,390,51,4,High,,8118
17965,2024-08-03 20:11:49,,Islington,1206,59,0,High,Dry,4086
16995,2024-10-21 18:16:12,London,Islington,1457,80,6,High,,5529
10066,2024-05-28 15:44:10,London,Camden,4860,73,4,Medium,,5125
15126,2024-12-23 20:04:33,London,Camden,1377,92,8,,Dry,8424
15363,2024-03-18 05:28:55,London,Kensington,193,80,1,Low,Snowy,650
12572,2024-02-15 08:47:34,London,Chelsea,1718,35,6,High,Damaged,3553
14430,2024-11-23 03:41:47,London,Southwark,3061,88,9,High,,4739
14290,2024-04-01 04:28:54,,,4320,86,2,High,Snowy,9913
15799,2024-02-12 17:33:35,London,Camden,3475,28,1,High,Snowy,7862
17427,2024-12-14 13:05:19,London,Chelsea,4080,81,2,High,Snowy,6104
13971,2024-01-15 22:08:32,London,Southwark,2166,51,3,Low,Damaged,6831
15051,2024-03-07 15:23:02,,Islington,1298,17,3,,Dry,1382
13057,2024-08-17 23:06:02,London,Kensington,152,98,5,Medium,Damaged,5183
10432,2024-10-26 17:01:40,,Islington,580,26,1,,Wet,6254
15646,2024-05-31 17:01:42,,Chelsea,4989,98,4,Medium,Snowy,7579
12734,2024-02-28 01:47:11,,Islington,2947,57,2,Low,Dry,2523
11586,2024-02-13 11:14:47,,Chelsea,4127,62,4,Low,Dry,1089
17439,2024-09-08 20:17:05,London,Islington,3439,94,4,High,Dry,2747
15381,2024-01-11 06:45:18,,Islington,2941,25,9,High,Snowy,6472
14773,2024-12-01 07:55:44,,Camden,1882,90,5,High,Dry,4892
12026,2024-05-29 03:51:54,London,,3186,89,8,High,Dry,2121
18918,2024-02-06 22:14:45,,Camden,2511,49,4,Low,Damaged,3976
18491,2024-05-03 22:21:17,London,Islington,1611,99,8,Medium,,1295
19524,2024-12-02 10:32:34,London,Chelsea,316,82,8,Low,Wet,7765
16738,2024-05-29 15:19:23,London,Camden,1912,47,2,High,Dry,9553
11347,2024-07-02 09:15:00,London,Kensington,1261,66,8,High,Snowy,7824
10475,2024-07-01 00:08:10,,Kensington,3161,79,2,Medium,Snowy,9219
11064,2024-02-02 17:30:23,London,Camden,465,57,4,,Damaged,5619
17469,2024-03-03 15:11:56,London,Camden,4577,68,5,Medium,Dry,7505
17240,2024-01-06 04:48:41,,Southwark,215,77,2,Low,Damaged,3256
12490,2024-10-06 09:12:57,London,Southwark,4480,23,1,High,Dry,1288
15563,2024-09-16 08:49:02,London,Southwark,1445,93,2,Medium,Wet,3077
10357,2024-10-10 03:27:29,,Kensington,1965,58,6,Medium,Damaged,4098
19165,2024-08-25 16:20:38,,Kensington,1946,86,8,Low,,6893
18514,2024-08-10 20:12:56,London,Kensington,4222,96,3,Medium,Dry,4329
15047,2024-09-24 16:04:40,London,Chelsea,4751,63,3,Low,,7796
14735,2024-05-16 04:32:01,,Camden,388,77,4,High,Dry,8622
16785,2024-06-15 03:03:09,,Southwark,1727,-75,8,Low,Wet,6810
11826,2024-06-19 02:48:02,London,Chelsea,3406,84,8,Low,Dry,2486
13210,2024-08-12 20:44:04,London,Chelsea,1554,83,1,Low,Snowy,4527
13148,2024-01-02 23:56:13,London,Southwark,1074,61,0,Medium,Damaged,3423
9916,2024-06-07 00:57:03,,Kensington,2631,43,0,,Dry,9372
15096,2024-03-14 14:04:39,,Kensington,3368,59,9,Medium,Wet,6169
16927,2024-11-11 13:01:15,London,Southwark,875,31,6,High,Dry,4483
9426,2024-06-06 02:50:59,,Kensington,1590,78,3,High,,1778
14173,2024-02-08 04:43:22,,Southwark,3691,50,5,Medium,Snowy,9486
14451,2024-09-23 10:47:42,,Camden,4276,87,9,Medium,,6137
16508,2024-09-04 13:54:02,London,Southwark,3956,77,8,Low,Dry,9459
13096,2024-09-05 07:10:58,,,3268,39,1,Low,Snowy,8027
10625,2024-05-08 10:23:17,,Southwark,64,92,3,High,Snowy,3533
17922,2024-11-26 03:01:48,,Camden,2779,37,3,Low,Dry,7541
10514,2024-03-08 21:49:14,London,Kensington,3472,64,3,Low,Wet,9315
12461,2024-09-19 08:39:14,,Kensington,398,67,9,Medium,Dry,2965
15743,2024-05-06 21:06:41,,Southwark,4081,47,4,,Wet,4524
12187,2024-04-11 01:31:29,,Camden,542,34,3,,Dry,1928
19872,2024-04-03 22:54:16,London,Kensington,3365,55,0,,Wet,757
13788,2024-01-07 05:21:14,London,Chelsea,3968,33,7,,Dry,5025
18030,2024-11-12 19:21:43,London,Camden,2099,57,7,,Damaged,7692
11334,2024-10-21 14:22:42,,Islington,4259,58,8,Low,Wet,1626
13314,2024-05-31 19:26:37,,Islington,487,43,2,,Wet,2180
16496,2024-07-02 12:54:37,London,Chelsea,4944,42,1,High,Dry,693
10341,2024-07-21 10:19:20,,Kensington,4456,65,8,Medium,Wet,7259
10360,2024-02-29 16:34:01,London,Camden,115,24,7,,Snowy,8824
17678,2024-01-23 21:29:37,,Islington,4876,82,2,Medium,,1253
16417,2024-06-04 09:10:37,London,Southwark,1756,96,0,,Snowy,8103
12451,2024-03-01 22:29:20,,Islington,2312,49,5,,,3857
14577,2024-10-17 04:05:34,,,4928,55,3,Low,Damaged,3314
9220,2024-04-18 09:20:53,London,Chelsea,169,53,7,Medium,Wet,7362
10083,2024-10-12 04:44:43,,Chelsea,1704,38,4,Low,Dry,6166
15469,2024-04-10 17:07:02,,Camden,3490,35,9,Low,Damaged,2694
10592,2024-01-29 03:16:55,,,3154,48,7,,Damaged,9813
17599,2024-04-30 05:05:25,London,Chelsea,3329,67,5,High,Damaged,8701
15966,2024-11-30 15:37:24,,Southwark,1123,93,8,Low,Snowy,342
19123,2024-09-22 02:58:26,,Camden,2561,44,0,Low,Snowy,1300
10803,2024-11-16 21:32:20,London,Islington,733,79,1,Low,Snowy,8812
14659,2024-05-10 23:30:19,London,Chelsea,3819,36,2,,Snowy,7569
17318,2024-05-17 00:32:59,,Islington,1500,35,8,Medium,,106
17463,2024-02-06 22:26:49,London,Southwark,3430,65,5,Medium,Snowy,9043
15877,2024-04-22 21:28:36,London,Islington,1570,38,8,High,Dry,6568
10337,2024-10-07 11:28:04,,Camden,2759,36,3,,Damaged,5585
11450,2024-05-19 11:03:05,London,Chelsea,4122,85,8,Low,Damaged,9659
17190,2024-03-24 00:12:10,London,Islington,1018,64,0,High,Damaged,9987
9051,2024-08-29 09:42:22,London,Kensington,1989,19,8,,,7870
18693,2024-06-17 10:13:52,,Islington,2135,98,5,High,Dry,2973
17915,2024-09-23 18:25:27,,,3902,21,4,Low,Snowy,1502
18289,2024-09-15 06:24:38,,Kensington,4293,74,0,Low,Snowy,685
11691,2024-03-25 18:14:14,,Camden,4888,41,8,High,Dry,3644
15428,2024-09-09 05:44:03,London,,4046,17,6,Low,Snowy,1280
10716,2024-03-27 22:44:24,,Kensington,2472,99,1,Low,Snowy,1449
13397,2024-05-03 16:10:13,London,Chelsea,2391,43,3,Medium,Snowy,2634
18942,2024-04-02 11:56:16,London,Chelsea,2037,24,7,High,Wet,3210
14729,2024-11-08 16:21:21,London,Chelsea,2679,15,2,High,Wet,5774
10522,2024-10-17 12:08:05,London,Kensington,2404,61,9,Low,Dry,1779
10097,2024-05-30 10:51:19,,Southwark,1279,78,8,High,,8144
10140,2024-01-17 22:33:33,,Kensington,518,58,2,Low,Snowy,1372
15159,2024-03-12 12:47:04,London,Islington,429,94,1,,Damaged,1619
16778,2024-06-06 21:42:57,London,Camden,2734,71,3,High,,9505
19138,2024-10-24 11:56:13,,,3990,71,5,High,Damaged,3553
9073,2024-02-25 18:21:57,,,123,30,8,High,Snowy,3935
19011,2024-07-11 02:18:37,,Camden,2347,59,8,Medium,Dry,5032
11809,2024-10-05 06:00:53,,Southwark,4084,23,0,,Dry,1716
13287,2024-07-04 12:24:06,,Kensington,3160,51,8,,Damaged,2882
15657,2024-07-26 00:11:58,London,Chelsea,3989,65,0,Low,Snowy,7042
19987,2024-11-26 05:05:13,,Southwark,898,47,8,Medium,Snowy,3634
18642,2024-05-10 11:54:45,,Kensington,4001,90,4,,,8546
19147,2024-08-28 16:46:43,,Chelsea,1175,99,1,,Damaged,3956
17805,2024-03-13 22:56:24,,Kensington,1157,75,1,,Wet,7085
18430,2024-05-16 04:23:18,London,,343,37,8,High,Snowy,4722
11625,2024-03-18 21:10:35,,Kensington,807,48,9,Low,Snowy,8295
11707,2024-09-26 22:43:17,London,Camden,4457,25,9,Low,Wet,5188
9782,2024-04-15 00:32:28,London,,4527,84,6,Medium,Damaged,6907
13860,2024-04-17 06:21:04,London,Kensington,2109,76,1,Low,Dry,1224
13889,2024-11-28 05:55:01,,Kensington,3419,52,0,High,Snowy,4282
13218,2024-04-18 02:19:33,London,Chelsea,1198,36,1,,Damaged,768
18307,2024-09-09 18:17:44,London,Islington,4472,77,9,High,,6047
9773,2024-03-22 21:37:32,,Southwark,4612,21,5,,Wet,2074
9123,2024-12-26 09:27:39,London,Chelsea,1527,55,9,,Snowy,1211
11455,2024-06-18 21:53:56,,Kensington,3961,44,2,High,Dry,8144
9042,2024-11-08 15:44:40,,Chelsea,4091,66,7,,Snowy,3786
14845,2024-01-21 06:15:18,,,485,54,9,Low,Damaged,6216
9820,2024-03-23 04:48:32,London,,2505,42,2,,Wet,5724
12326,2024-01-10 09:03:23,,Chelsea,2196,93,3,High,Damaged,2378
19640,2024-07-24 17:07:16,,Camden,1353,49,3,Low,Dry,3352
18363,2024-10-16 22:32:27,,Southwark,2399,92,0,,Wet,4182
16273,2024-10-16 09:29:45,,Islington,3209,63,3,,Damaged,5242
10184,2024-01-30 18:57:46,London,Kensington,1511,27,2,Low,,1789
12297,2024-11-27 01:14:50,London,,2864,71,3,Low,,3257
12150,2024-07-27 06:21:58,London,,2767,80,6,Low,Snowy,713
19233,2024-01-13 10:56:10,,Chelsea,4699,31,7,High,Dry,1078
9894,2024-07-02 01:24:45,London,Southwark,1038,73,5,Medium,Snowy,1303
18792,2024-01-16 10:28:13,,Southwark,4435,62,6,,Wet,7732
13081,2024-11-04 09:52:16,London,Kensington,2947,49,8,Medium,,8044
17358,2024-04-15 02:11:18,,,2726,76,7,,,9529
11958,2024-03-24 05:20:19,London,Kensington,1398,27,4,,Wet,6321
15732,2024-12-18 06:32:17,London,Islington,255,57,4,,,6144
16810,2024-03-09 03:30:28,London,Kensington,3508,43,4,High,Damaged,6003
13991,2024-12-02 11:47:40,London,,4349,98,5,,Snowy,2884
19889,2024-07-21 23:28:50,London,,3195,47,8,Low,,6369
16623,2024-09-27 14:01:22,London,Southwark,2095,-19,8,High,Snowy,8544
14741,2024-08-03 10:24:57,London,Camden,2930,88,2,High,Dry,347
12006,2024-10-27 23:38:56,London,Chelsea,3841,46,6,,,1998
19537,2024-05-31 09:54:11,,,3487,96,9,Medium,Damaged,9541
9579,2024-05-18 22:50:52,London,Islington,4812,35,7,,Wet,4833
16888,2024-08-15 11:17:44,London,Chelsea,1900,28,5,Medium,Damaged,2441
11336,2024-07-21 17:35:00,,Islington,1544,73,5,,Dry,1078
9813,2024-02-06 13:06:06,London,Islington,1616,39,6,Low,Snowy,5836
12809,2024-12-05 18:41:27,London,Southwark,2036,63,7,Medium,Wet,9857
10669,2024-10-18 22:47:42,London,Southwark,4444,73,0,Low,,8109
16840,2024-11-09 20:05:12,,,1785,83,3,Low,,2305
14421,2024-05-02 01:03:00,London,,1839,18,3,,Wet,8501
14595,2024-09-11 22:15:11,London,Southwark,1426,12,9,Low,Wet,414
10019,2024-07-03 14:18:04,,,120,15,4,High,Dry,1431
12163,2024-05-05 03:45:08,,,4095,-44,3,Medium,Snowy,7504
12988,2024-03-14 06:48:50,,Kensington,4294,79,1,Medium,Dry,8298
14269,2024-03-22 04:51:27,London,Southwark,443,76,7,Low,Damaged,3556
13435,2024-09-14 14:11:19,,Southwark,1457,48,6,High,Dry,4293
12469,2024-06-25 11:53:04,,Southwark,1056,88,9,Low,,4672
16134,2024-09-15 11:45:51,,,2661,79,3,High,,4907
9436,2024-01-21 01:57:20,,Camden,526,-96,1,,,3013
11933,2024-12-04 20:39:46,,Chelsea,4697,64,9,,Damaged,9032
18489,2024-05-22 07:02:30,,Southwark,3472,66,1,,,5615
14525,2024-06-26 14:51:46,London,Kensington,3609,35,4,Medium,Dry,8693
15148,2024-06-24 23:06:11,London,Chelsea,1882,87,4,High,Damaged,4486
19111,2024-03-16 04:46:56,London,Islington,1784,59,1,,Snowy,3204
14932,2024-11-30 12:48:49,London,Camden,4219,51,6,Medium,Dry,4783
12840,2024-09-19 00:26:45,London,,3898,-39,1,High,Damaged,2905
18436,2024-05-01 05:24:13,London,,4538,39,5,High,Damaged,5711
15200,2024-11-30 15:26:14,London,Southwark,2749,39,3,,,9641
13262,2024-11-12 19:55:29,,Camden,4496,68,0,High,Wet,284
19448,2024-10-19 22:23:57,London,Chelsea,4843,26,2,,Snowy,1480
9344,2024-02-18 23:09:27,,,4359,70,3,,Snowy,9473
18091,2024-12-07 16:15:56,,,3157,13,7,High,Wet,2367
18586,2024-03-19 12:02:05,London,Islington,3268,26,0,,,3538
19792,2024-01-02 17:14:55,London,Southwark,4653,36,7,Low,Damaged,8191
17631,2024-06-19 04:42:54,,Southwark,4253,43,6,Low,,6431
9711,2024-05-25 01:19:01,,Camden,1355,21,7,Low,Snowy,1974
9954,2024-11-14 02:41:11,London,Southwark,376,-67,0,Medium,Snowy,8771
15241,2024-05-23 17:49:18,,Islington,1485,14,1,Medium,Dry,7173
9630,2024-03-18 07:17:38,London,Kensington,1447,45,7,Low,Wet,2962
12509,2024-02-01 03:37:10,London,,3036,42,0,,,7729
11838,2024-08-07 16:57:43,,Islington,3288,68,0,Low,Wet,1142
14070,2024-11-26 09:48:27,,Islington,9,10,4,Low,,8775
16729,2024-07-31 09:13:09,London,Kensington,259,27,0,High,Dry,9558
15047,2024-01-27 18:14:35,London,Chelsea,887,40,7,High,,8772
19212,2024-06-27 04:05:59,,Islington,202,39,9,Low,Snowy,1521
11072,2024-09-03 11:32:24,London,Southwark,4055,43,6,Medium,,4062
13733,2024-12-26 03:46:55,,,3894,28,7,Low,Dry,8312
14112,2024-08-19 08:50:46,,Camden,550,53,4,Medium,Damaged,850
14324,2024-12-12 15:36:38,London,Islington,1372,73,3,,Wet,1935
11222,2024-11-18 15:24:31,London,Chelsea,3083,41,5,Medium,,2490
15377,2024-11-18 22:47:45,London,,398,51,1,Medium,Damaged,1636
10148,2024-01-27 21:59:26,London,Kensington,3151,41,7,Low,Wet,9699
12950,2024-03-28 15:19:48,London,Kensington,1258,33,3,High,Wet,5791
9467,2024-01-21 06:57:50,London,Southwark,2369,67,6,,Wet,9334
12472,2024-07-13 12:50:59,London,Southwark,625,54,0,Medium,Damaged,8276
12048,2024-03-06 03:48:17,London,Chelsea,4117,50,9,Low,Damaged,6184
13878,2024-07-28 07:58:31,London,Kensington,3985,77,7,Low,Snowy,5518
18045,2024-10-29 12:22:30,,Southwark,1424,27,9,Medium,Wet,1414
17494,2024-06-07 09:23:04,,Camden,3069,57,1,,Damaged,3904
15418,2024-04-16 11:31:53,,,3051,45,7,Low,,889
14130,2024-02-11 10:53:56,,Islington,3947,54,1,Low,Wet,269
11716,2024-07-20 14:46:17,London,,3196,92,4,Low,Damaged,1093
14717,2024-06-08 08:54:56,,Chelsea,2245,25,7,Low,Dry,1141
10522,2024-06-09 18:26:21,London,Chelsea,4489,73,9,High,Dry,5086
13768,2024-01-29 02:05:51,London,Kensington,4396,58,7,High,Dry,3801
19038,2024-05-14 06:09:11,London,Southwark,4371,16,0,Low,Dry,8888
19986,2024-11-19 01:28:40,London,,3226,30,7,High,,7598
19092,2024-12-06 07:28:33,London,Southwark,3310,60,9,Low,Snowy,2368
17146,2024-11-25 19:42:00,,Islington,4525,63,1,,Snowy,4716
12683,2024-09-10 17:52:24,,Southwark,2966,80,8,,Snowy,3150
11861,2024-06-25 04:24:07,,Kensington,4692,85,1,Medium,Damaged,6050
12787,2024-04-13 15:17:05,London,Kensington,1088,66,6,Medium,Snowy,3864
16412,2024-06-03 07:30:01,London,Camden,2408,16,9,,Wet,7760
15211,2024-06-28 21:47:09,London,Islington,191,96,1,,Dry,1996
14460,2024-04-12 08:05:31,,,2539,32,3,,Dry,3619
18343,2024-01-09 23:33:33,,Chelsea,646,51,7,,Wet,9706
16073,2024-05-21 19:02:15,,Camden,2147,70,3,Low,Snowy,7354
13887,2024-05-03 04:19:48,London,,3465,10,8,Medium,Damaged,1439
16679,2024-12-04 16:50:53,London,Islington,2118,32,7,Medium,,6518
10612,2024-08-26 11:11:04,,Southwark,600,36,2,,Wet,1831
11144,2024-04-16 13:17:20,London,Islington,3173,-87,2,,Wet,6535
14183,2024-06-13 21:35:48,,Kensington,2033,17,4,High,Dry,9623
13074,2024-05-25 15:08:12,,Chelsea,585,62,8,Medium,Dry,6520
19236,2024-11-24 13:53:43,London,,97,63,4,High,Snowy,9809
11347,2024-11-11 04:59:54,,Kensington,4956,74,1,Medium,Dry,8681
19486,2024-06-16 17:38:42,London,Islington,2893,46,7,Medium,,9879
18870,2024-09-20 04:12:22,,Southwark,2783,21,9,Low,Damaged,2156
18473,2024-12-11 08:47:30,London,Islington,3019,58,2,,Damaged,6559
13836,2024-06-24 05:05:34,London,,1849,11,8,High,Dry,3881
12719,2024-05-14 23:56:39,,Southwark,1747,43,1,High,Wet,6556
12800,2024-09-28 15:58:12,,Camden,1981,90,3,High,Dry,6733
17499,2024-03-27 05:59:05,,Southwark,1122,31,7,,,8594
11133,2024-04-28 00:30:54,London,Kensington,1841,98,1,Low,Dry,2496
14224,2024-11-25 18:10:47,,Kensington,4586,28,9,Medium,,2053
9254,2024-01-19 00:55:57,London,Southwark,1862,29,9,,Damaged,7992
11862,2024-09-05 05:45:23,,Islington,303,77,3,Low,Dry,834
9397,2024-01-15 04:17:23,London,Southwark,4516,89,6,,Snowy,1101
17193,2024-02-23 02:36:09,London,Islington,3314,-89,4,Medium,Dry,6074
19292,2024-11-04 08:18:39,London,Camden,2968,85,8,Medium,,8219
12196,2024-11-11 13:43:18,,,1406,86,7,High,Wet,4480
18385,2024-09-28 11:13:44,London,,3849,74,9,,Snowy,2708
18581,2024-05-16 04:28:42,,Southwark,2110,93,2,,Damaged,7987
15017,2024-06-23 05:45:30,,Kensington,2259,46,9,Low,Damaged,3887
9432,2024-01-20 10:34:12,,Islington,674,49,2,,,3622
16396,2024-06-30 04:38:54,,Chelsea,268,-43,9,High,Damaged,8693
10079,2024-07-25 01:18:03,,Islington,1497,74,8,Low,Dry,7867
10902,2024-07-21 18:32:28,,Islington,103,83,6,Low,,3584
17982,2024-02-24 09:51:01,,Chelsea,3765,32,2,High,Dry,1492
10721,2024-06-19 22:33:56,London,Islington,1523,95,4,High,Dry,2887
16671,2024-10-20 16:24:22,,Southwark,4129,40,0,,Damaged,9655
18643,2024-02-14 01:59:23,London,Chelsea,3739,92,9,Low,Snowy,7493
9572,2024-08-13 16:57:43,London,,4051,47,3,Low,Dry,7004
12103,2024-01-24 22:41:11,,,2710,54,5,Low,Dry,9367
10194,2024-08-06 03:51:11,,Southwark,4355,37,0,High,Damaged,8279
13428,2024-04-22 17:24:51,London,Islington,704,63,1,,Dry,9009
9453,2024-01-02 05:08:49,,Kensington,2159,62,7,Low,Dry,3659
9196,2024-04-16 12:21:49,,Islington,4550,44,7,Low,,1511
13111,2024-01-03 15:07:10,,Kensington,3463,43,6,Medium,Snowy,7607
18077,2024-10-17 22:18:07,London,,3513,74,2,Low,Snowy,1539
13973,2024-12-19 22:34:29,London,Kensington,3059,93,1,High,Snowy,9333
10144,2024-02-05 13:49:18,London,Southwark,2585,55,1,Low,,1064
15105,2024-09-01 23:53:58,,Camden,1874,39,8,,Damaged,3197
18053,2024-01-03 17:30:47,London,Kensington,2538,24,6,Low,Dry,5801
10906,2024-05-12 21:54:01,,Islington,3654,73,5,Medium,Wet,3717
10650,2024-04-08 23:06:24,,Chelsea,4400,88,9,Medium,Dry,2643
13100,2024-03-29 03:44:42,London,Camden,3940,26,7,Low,Damaged,7683
13095,2024-09-24 15:00:00,,Kensington,2291,21,6,,,7187
11089,2024-10-04 12:53:20,London,Chelsea,1888,20,3,High,Damaged,5398
10062,2024-01-23 06:56:11,,,205,28,0,High,,434
11059,2024-03-06 20:32:06,,,166,94,8,Low,Dry,5608
15972,2024-12-05 00:14:55,London,Camden,271,56,7,Low,,3216
18041,2024-02-22 15:12:27,,Chelsea,3084,95,9,High,Wet,3428
11425,2024-02-05 08:43:22,,,974,86,3,High,,1786
12515,2024-09-01 10:35:49,London,Islington,3722,92,2,,Damaged,6776
9268,2024-05-22 15:40:06,,Chelsea,1880,21,9,High,Wet,2877
19600,2024-11-01 11:29:53,,,2794,56,0,High,,6491
10247,2024-02-17 20:08:52,London,Kensington,2957,67,3,,Dry,2279
14363,2024-04-03 20:02:03,,Islington,3038,48,9,High,Dry,4209
18091,2024-11-09 23:35:29,,Chelsea,4713,55,5,High,Dry,5354
18782,2024-12-17 16:03:40,London,Islington,1388,15,4,Medium,Snowy,6537
16164,2024-07-29 16:50:28,,,2906,62,7,,Damaged,808
10547,2024-04-12 11:34:55,,Islington,359,36,6,High,Snowy,6670
17978,2024-12-13 10:16:00,,Islington,928,15,4,High,Damaged,5616
14099,2024-04-27 16:03:38,,Camden,2900,30,6,Low,,3028
17222,2024-11-09 13:20:26,,Camden,655,81,5,Low,Wet,557
14684,2024-10-14 06:54:26,London,Kensington,1437,89,9,Low,Dry,6300
9917,2024-10-15 13:43:09,London,Chelsea,4585,20,4,,Damaged,5522
14399,2024-05-28 19:03:10,London,Southwark,129,89,1,High,Dry,8138
18901,2024-11-07 12:45:57,London,Camden,896,22,2,Low,Dry,993
11874,2024-08-30 14:11:21,,Chelsea,2582,42,1,Medium,Snowy,9907
18541,2024-09-11 11:21:05,,Islington,1000,23,5,Low,Damaged,9943
11431,2024-02-06 03:37:12,London,Kensington,671,85,3,,Snowy,5659
9261,2024-05-21 15:50:03,,,3001,12,5,Low,Wet,9467
17723,2024-07-08 12:45:42,,Camden,3326,12,4,Medium,Wet,2253
9525,2024-01-19 18:18:26,,Kensington,412,27,9,Low,Wet,5925
13912,2024-07-08 18:13:51,,,2493,75,4,,Dry,2749
12068,2024-07-10 05:04:32,London,Islington,2190,33,0,High,Wet,3263
14228,2024-05-18 15:13:20,,Islington,51,53,3,,Dry,4653
13974,2024-02-10 03:58:10,,Kensington,2794,58,6,Low,Dry,8563
17974,2024-10-16 22:57:02,London,Islington,2860,-18,6,Medium,Wet,1980
12847,2024-04-05 17:34:40,London,Kensington,1625,94,2,,Damaged,9097
13376,2024-05-12 02:17:02,London,Kensington,4340,83,3,,,7714
14351,2024-05-11 17:27:16,London,Camden,4893,83,3,Low,Wet,9629
15182,2024-12-11 13:31:49,London,Southwark,1215,97,8,High,Dry,3299
15477,2024-08-26 05:53:14,,Southwark,3507,18,8,Medium,Dry,1577
10811,2024-03-11 06:25:39,London,Islington,3823,13,4,,,4801
18708,2024-07-11 16:58:06,London,Southwark,1847,-31,6,Low,,2333
11343,2024-04-19 08:53:54,London,,1958,66,5,,Damaged,5412
15866,2024-12-21 16:44:42,,Kensington,2494,14,0,Low,,5413
11673,2024-09-23 07:41:18,London,Southwark,4565,89,3,Low,,2311
18870,2024-09-08 20:30:21,London,Southwark,4574,70,1,Medium,Damaged,2161
10266,2024-05-01 10:13:50,,Chelsea,3663,77,6,Medium,Wet,9173
11014,2024-07-11 05:01:38,London,,1378,30,7,Low,Wet,1524
10694,2024-10-05 22:33:05,,Chelsea,2692,46,8,Medium,,306
15261,2024-05-19 11:04:58,,Kensington,2652,59,0,Medium,Dry,7436
16206,2024-05-26 08:09:05,,Islington,482,88,7,High,Dry,9701
14776,2024-12-26 18:51:50,London,Southwark,4455,89,8,Low,Damaged,6433
16654,2024-04-07 04:28:12,,Camden,1352,34,2,High,Wet,9236
11243,2024-11-14 19:44:37,London,Kensington,583,71,2,,Wet,720
11964,2024-11-05 16:44:37,,Chelsea,1315,23,3,Medium,Wet,8460
15532,2024-03-31 02:46:00,,Chelsea,4996,48,6,High,Dry,2239
12699,2024-07-24 15:29:30,,Islington,3780,87,7,Medium,Wet,2200
12476,2024-05-07 18:36:42,London,,266,54,1,Low,Snowy,8784
18994,2024-06-20 15:01:58,,Kensington,4009,78,3,High,,3120
18139,2024-04-10 11:26:03,,,2320,44,8,Medium,,7782
19434,2024-09-23 19:24:18,London,Camden,696,48,8,Low,,7653
15718,2024-09-10 04:57:42,London,Camden,4048,95,5,Medium,,6998
10960,2024-03-01 13:39:54,London,Southwark,576,14,5,,Snowy,6599
17565,2024-11-29 08:43:45,,Chelsea,3545,79,0,Low,,4854
15465,2024-05-01 05:08:35,London,,3956,17,3,Low,Damaged,739
10467,2024-10-31 20:27:23,London,Chelsea,34,18,9,,Snowy,7614
9170,2024-07-30 05:53:20,,Southwark,1581,89,9,Low,Snowy,7708
10343,2024-07-10 01:20:23,London,Chelsea,420,27,9,High,,8438
12791,2024-09-30 18:52:41,London,Islington,2780,94,8,High,Damaged,5297
